mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,energy,zcr,spectral_centroid,label
-165.49891662597656,151.84600830078125,-44.17790603637695,21.242713928222656,2.5605878829956055,6.810818195343018,1.9505256414413452,11.61849594116211,0.1963842362165451,10.582426071166992,4.878213882446289,6.8910298347473145,11.4620361328125,0.016370153054594994,0.057585203252936985,1325.7461895349759,0
-490.3656311035156,105.11177062988281,-15.472733497619629,-13.610983848571777,-12.006917953491211,-9.266372680664062,-0.8398818969726562,-7.561062812805176,-8.59231185913086,7.886481761932373,5.269346714019775,-6.743795871734619,-2.5749311447143555,0.003355881432071328,0.12451171875,1765.969239428648,1
-345.6757507324219,121.40812683105469,-65.71305847167969,32.877620697021484,-4.757106781005859,-2.237884998321533,-18.865556716918945,-5.3834614753723145,0.10669734328985214,-6.58174467086792,-7.534925937652588,-8.162650108337402,0.07813115417957306,0.0033524034079164267,0.14008123224431818,1890.0435928231964,1
-416.5316162109375,31.037748336791992,-3.924421787261963,43.71700668334961,-9.898041725158691,5.1884989738464355,-21.640708923339844,1.0035414695739746,-7.753905773162842,-6.383251667022705,-5.783840656280518,-13.513790130615234,2.2274208068847656,0.009075731970369816,0.2837246981534091,2909.313543009155,1
-421.6722106933594,-45.77840805053711,-99.57138061523438,66.36226654052734,45.899024963378906,-48.12737274169922,-22.13527488708496,39.5538215637207,-14.618437767028809,6.567996025085449,-1.2909311056137085,-17.202781677246094,19.000354766845703,0.08496427536010742,0.2593786168981482,2900.032181172511,0
-394.6365966796875,132.30136108398438,-23.651697158813477,15.233551025390625,-19.885234832763672,16.70722198486328,-9.05767822265625,11.684869766235352,8.03111743927002,4.479024887084961,14.568353652954102,1.8070610761642456,10.478157997131348,0.0018018287373706698,0.04539905894886364,1456.9583263049217,1
-437.1736755371094,68.79658508300781,6.240638732910156,26.758161544799805,5.669994831085205,19.47845458984375,2.4455339908599854,11.392400741577148,1.749183177947998,1.751637578010559,4.497477054595947,-0.7828801274299622,2.4588139057159424,0.010408001020550728,0.09328565410539216,2115.2653828863254,0
-403.36541748046875,90.01519775390625,6.198357105255127,15.16800594329834,7.497955799102783,-21.453807830810547,-11.834219932556152,-7.6662917137146,-14.46821403503418,-3.0267131328582764,-1.3039308786392212,-5.311045169830322,3.9193572998046875,0.06253882497549057,0.07594408072354211,1178.8479280492652,0
-437.3018493652344,43.817012786865234,-10.987706184387207,35.62798309326172,-2.1758968830108643,22.781505584716797,-8.947674751281738,10.178409576416016,-2.4950833320617676,2.4222867488861084,0.9414042234420776,-6.9361066818237305,4.928046703338623,0.004213777836412191,0.23962772253787878,3159.719260951356,1
-331.1021423339844,121.4941635131836,-14.760309219360352,9.809370994567871,8.861922264099121,5.763433933258057,-2.2290029525756836,-0.2596592307090759,0.4237807095050812,2.1241986751556396,4.172679424285889,-9.167489051818848,-4.76043701171875,0.01226001512259245,0.0491943359375,1071.9564316101516,1
-449.75323486328125,125.62348937988281,-47.89898681640625,56.994606018066406,-12.092975616455078,13.384188652038574,-4.104159832000732,-0.7998022437095642,-8.177894592285156,3.650515079498291,-13.108966827392578,-15.881897926330566,-5.080517292022705,0.00019896308367606252,0.10364879261363637,1785.671498406653,1
-340.09637451171875,119.01228332519531,-16.695066452026367,44.19176483154297,-17.880720138549805,32.04928970336914,-22.14644432067871,4.239543914794922,7.068813800811768,7.088279724121094,-0.03171263635158539,-3.7022032737731934,4.687066555023193,0.005844772327691317,0.0810546875,1834.604892215546,1
-363.41253662109375,139.16738891601562,-16.266876220703125,35.02782440185547,-14.164674758911133,24.248186111450195,-9.591324806213379,13.932587623596191,-2.0086135864257812,9.392350196838379,8.325273513793945,0.8108354806900024,8.225238800048828,0.0005267499363981187,0.06460108901515152,1486.0967476996168,1
-354.7641296386719,111.32256317138672,1.0354113578796387,18.078235626220703,14.603655815124512,15.120719909667969,-15.55526351928711,-6.166703701019287,-3.0794789791107178,2.9376440048217773,-8.667459487915039,0.10803095251321793,3.0005924701690674,0.00047953377361409366,0.06920447716346154,1959.109850140463,1
-443.9679260253906,55.45412063598633,-6.467977046966553,28.23668670654297,0.673794686794281,38.69270324707031,41.04719543457031,18.60896110534668,-8.614950180053711,8.873700141906738,14.411842346191406,12.70004653930664,21.27936553955078,0.015454956330358982,0.09497633887349954,1165.574739655029,0
-419.02996826171875,192.85740661621094,13.238290786743164,-31.837684631347656,-3.9821693897247314,3.605255126953125,-7.2325439453125,-10.088558197021484,1.4042143821716309,3.921858072280884,-7.288990497589111,-9.514613151550293,-3.6503260135650635,0.003870852291584015,0.04541015625,813.9040622115082,1
-588.0157470703125,88.82018280029297,-21.698558807373047,8.544973373413086,-9.009530067443848,2.95625376701355,13.695263862609863,3.6204633712768555,-3.345928907394409,0.7631938457489014,-6.205501079559326,-6.954965114593506,4.093801498413086,0.00020340277114883065,0.11782004616477272,2039.6283564683154,1
-254.91835021972656,138.4598388671875,-7.251163482666016,31.762962341308594,-6.2859978675842285,22.27951431274414,-3.4359402656555176,16.369976043701172,-0.4191911816596985,7.80730676651001,3.861032247543335,-1.5030571222305298,4.2188849449157715,0.0039499495178461075,0.0559571691825565,1388.994410627482,0
-408.9288330078125,83.98625183105469,7.652984619140625,34.27415084838867,-6.845258712768555,-6.642039775848389,-24.488832473754883,-4.848708629608154,2.664499282836914,7.186035633087158,-0.5626029372215271,-4.887561321258545,0.8592910766601562,0.004738443065434694,0.15242143110795456,2306.3613769809344,1
